PC-1,      PC-2,           PC-3,        PC-4, class
0.0,1876.2564437356805,358.35743045489284,0.0,1
0.0,1833.2591156673968,271.09761159842157,0.0,1
0.0,1745.0362598681138,336.3203481657286,0.0,1
0.0,1718.3657219898687,282.0297147215001,0.0,1
0.0,1645.5522270408146,135.98490231808978,0.0,1
0.0,1750.8624794391794,294.8437914334785,0.0,1
0.0,1725.7719397090507,263.7572702864788,0.0,1
0.0,1751.3785124937958,291.02985277771086,0.0,1
0.0,1885.1370868703327,433.2185115740326,0.0,1
0.0,1914.1342493484801,305.81590404573797,0.0,1
0.0,2370.328972494801,22.16506065640164,0.0,1
0.0,2317.573264760353,0.0,0.0,1
0.0,2433.8343227626665,0.0,0.0,1
0.0,2590.5436950051308,45.977403428978434,0.0,1
0.0,2682.7208406228565,0.0,0.0,1
0.0,3026.1437077713795,0.0,0.0,1
0.0,3153.074004206097,0.0,0.0,1
0.0,3273.4993487896472,0.0,0.0,1
0.0,3486.823925162714,26.67517974246743,0.0,1
0.0,3410.769064214551,33.8765961706498,0.0,1
0.0,3104.667855367333,0.0,0.0,1
0.0,2942.749239880137,0.0,0.0,1
0.0,2859.6611280147,0.0,0.0,1
0.0,2669.5120507534907,0.0,0.0,1
0.0,2328.3189369167976,0.0,0.0,1
0.0,1574.1480570211206,0.0,0.0,1
0.0,1839.2330604869119,0.0,0.0,1
0.0,2561.586376095376,0.0,0.0,1
0.0,2710.230997714576,0.0,0.0,1
0.0,2736.51181493455,0.0,0.0,1
0.0,2572.718753926561,0.0,0.0,1
0.0,2507.9311248128224,0.0,0.0,1
0.0,2464.188362863606,0.0,0.0,1
0.0,2464.1346513960616,0.0,0.0,1
0.0,2575.312596460028,0.0,0.0,1
0.0,2941.639552949671,0.0,0.0,1
0.0,3239.88649804146,0.0,0.0,1
0.0,3199.283252978831,0.0,0.0,1
0.0,3060.7555719542247,0.0,0.0,1
0.0,2807.841287505996,0.0,0.0,1
0.0,2636.094131162537,0.0,0.0,1
0.0,2682.9140593170514,0.0,0.0,1
0.0,2878.264261924941,0.0,0.0,1
0.0,3024.7090436498265,11.162859591652484,0.0,1
0.0,2961.8317829448492,0.0,0.0,1
0.0,3115.8444591144207,0.0,0.0,1
0.0,3214.666316703017,63.719287366706496,0.0,1
0.0,3219.2189352399323,34.98779096793102,0.0,1
0.0,3259.9945990733668,104.88832766087341,0.0,1
0.0,3097.0864874587205,94.38672253402001,0.0,1
0.0,3126.997841754381,103.52189059609984,0.0,1
0.0,3133.3676930593506,0.0,0.0,1
0.0,3213.0513820185674,226.60016608711362,0.0,1
0.0,2981.805346958606,0.0,0.0,1
0.0,3096.2168137339722,39.08967281197239,0.0,1
0.0,3133.451319019865,205.61442772107213,0.0,1
0.0,2983.667645954206,82.09228244145106,0.0,1
0.0,2950.9842408384557,202.24585175040002,0.0,1
0.0,2927.75688642396,274.3861416254068,0.0,1
0.0,2879.45259573676,235.7567181789641,0.0,1
0.0,2709.9665664220306,135.37602139081906,0.0,1
0.0,2693.4883165850065,299.54619865179285,0.0,1
0.0,2652.558159258894,272.8024248070165,0.0,1
0.0,2606.968337317839,212.9563298239549,0.0,1
0.0,2523.8800739854896,207.86748604394162,0.0,1
0.0,2434.437043859488,111.15896203005902,0.0,1
0.0,2444.752958567461,263.985044550334,0.0,1
0.0,2327.7932556544642,161.8930732802726,0.0,1
0.0,2330.1894778515743,268.05921879543774,0.0,1
0.0,2263.978672095451,171.9269274804945,0.0,1
0.0,2115.041097804725,124.57138225254916,0.0,1
0.0,2148.599462634582,218.35110338943286,0.0,1
0.0,2234.60986806351,328.551821700432,0.0,1
0.0,2087.6535654021427,227.61258341857047,0.0,1
0.0,2013.063762048504,155.73401932788155,0.0,1
0.0,1961.4169968943768,89.90888799022345,0.0,1
0.0,1962.8433953114554,221.1021330681029,0.0,1
0.0,1911.3302456945808,63.6988767662848,0.0,1
0.0,1801.4493803283624,67.05259109739454,0.0,1
0.0,1823.1050448534463,145.92701456455532,0.0,1
0.0,1812.6017782247875,55.99736227324311,0.0,1
0.0,1818.288888530698,211.8583112196003,0.0,1
0.0,1789.23754138566,154.13862316518222,0.0,1
0.0,1821.8707504528838,111.79991640277716,0.0,1
0.0,1833.745693720345,268.0934916444949,0.0,1
0.0,1850.1028445337968,254.61138953571705,0.0,1
0.0,1780.1134179805163,186.94852201920816,0.0,1
0.0,1775.5732296177493,178.99103336516717,0.0,1
0.0,1747.976809399005,128.17059088605887,0.0,1
0.0,1757.4208189931371,171.7466898010029,0.0,1
0.0,1751.8612327883538,164.23282311687512,0.0,1
0.0,1802.0214873498126,223.14932187223664,0.0,1
0.0,1680.749066365425,101.3955504917178,0.0,1
0.0,1761.3697915184753,238.4070493311174,0.0,1
0.0,1725.8290556531838,103.77388096080436,0.0,1
0.0,1751.2277228525077,157.52317604146015,0.0,1
0.0,1733.4501127998526,194.0396075740041,0.0,1
0.0,1767.5523243458724,234.68496046844746,0.0,1
0.0,1693.1747966306198,133.357926897394,0.0,1
0.0,1844.0105544298115,329.5630378361507,0.0,1
0.0,1736.0357214000323,217.31464321580557,0.0,1
0.0,1759.0113211227888,243.9537129014349,0.0,1
0.0,1769.7895935155152,274.63404740224485,0.0,1
0.0,1785.6142905148733,252.25051521394641,0.0,1
0.0,1861.5861144132791,300.7413052915465,0.0,1
0.0,1727.3029490531467,225.7769368909221,0.0,1
0.0,1715.3423750125,267.0072618087813,0.0,1
0.0,1627.963148803727,118.42147570780304,0.0,1
0.0,1713.9037000477633,205.9860023869908,0.0,1
0.0,1795.1317339481275,366.70467204558855,0.0,1
0.0,1742.5422935130084,173.7827240830455,0.0,1
0.0,1506.8098895431895,222.6099301903128,0.0,1
0.0,1547.6297659928553,169.6275062982296,0.0,1
0.0,1519.4308731489239,241.97634525899326,0.0,1
0.0,1567.315939468052,224.44661458477853,0.0,1
0.0,1521.348847293082,249.8979451573191,0.0,1
0.0,1513.9842382977329,178.90282282940885,0.0,1
0.0,1584.7933917279508,337.18127358938864,0.0,1
0.0,1532.4424899617475,155.601271923225,0.0,1
0.0,1461.5202639466845,244.16402468330392,0.0,1
0.0,1466.7250531091274,90.00913557252079,0.0,1
0.0,1561.3151420384331,280.7442282509097,0.0,1
0.0,1408.0277685063004,79.17086809591237,0.0,1
0.0,1376.4092724123057,133.46271023150112,0.0,1
0.0,1472.324937394342,219.49159672884892,0.0,1
0.0,1392.2494312749868,125.62156701209656,0.0,1
0.0,1482.5561664211123,228.30888041226086,0.0,1
0.0,1467.0146968734116,217.8738498570156,0.0,1
0.0,1463.5877164990732,290.37525767417185,0.0,1
0.0,1535.9250050764472,238.3504586179657,0.0,1
0.0,1621.8469736674833,395.2614381159442,0.0,1
0.0,1577.0144390980577,297.25220360663377,0.0,1
0.0,1632.9036584713253,302.1301316827291,0.0,1
0.0,1692.0779788251007,320.0859882820652,0.0,1
0.0,1476.7214915016918,66.57070684040202,0.0,1
0.0,1484.7365970144108,2.1765667583710133,0.0,1
0.0,1635.5746676452206,261.3526780317427,0.0,1
0.0,1489.8799124353015,235.3671517878844,0.0,1
0.0,1519.2526907641775,126.73210830631372,0.0,1
0.0,1696.0296785070514,357.9050476328049,0.0,1
0.0,1565.9808507451487,132.44552893594198,0.0,1
0.0,1603.063185196527,208.7544402095137,0.0,1
0.0,1708.484646042448,301.5158565354412,0.0,1
0.0,1672.8736653897495,214.1979472225277,0.0,1
0.0,1710.4335245912082,290.25831332310054,0.0,1
0.0,1732.5712355283065,212.9137417029528,0.0,1
0.0,1782.4504101482933,160.61941909759875,0.0,1
0.0,1895.0412613874425,300.10384728423526,0.0,1
0.0,1842.9652443988825,256.0418883372785,0.0,1
0.0,1744.9641265038636,173.07087072416115,0.0,1
0.0,1758.8008333176224,287.44354404736765,0.0,1
0.0,1818.767128489136,351.37690249610205,0.0,1
0.0,1734.0937017366891,310.5740156463363,0.0,1
0.0,1814.0175541294345,354.76996775065993,0.0,1
0.0,1818.20936459837,275.92480382052423,0.0,1
0.0,1720.3467673631174,209.3951911799501,0.0,1
0.0,1800.5949512414154,272.2226009624962,0.0,1
0.0,2252.763342687912,0.0,0.0,1
0.0,2279.597821672556,0.0,0.0,1
0.0,2389.699703165379,0.0,0.0,1
0.0,2381.060531010233,0.0,0.0,1
0.0,2566.397928548857,0.0,0.0,1
0.0,2816.8187331320228,37.783850309910676,0.0,1
0.0,2808.1237427323845,0.0,0.0,1
0.0,2865.6484561859224,0.0,0.0,1
0.0,3031.5552594302667,0.0,0.0,1
0.0,3156.922972676261,0.0,0.0,1
0.0,2920.61673520347,0.0,0.0,1
0.0,2866.8755144423308,0.0,0.0,1
0.0,2882.6403778216118,0.0,0.0,1
0.0,2723.734451485057,0.0,0.0,1
0.0,2664.1649547561537,0.0,0.0,1
0.0,2455.9144085313264,0.0,0.0,1
0.0,2127.636970313094,0.0,0.0,1
0.0,2396.2695194345238,0.0,0.0,1
0.0,2789.6978541369285,0.0,0.0,1
0.0,2748.149751123747,0.0,0.0,1
0.0,2869.0680479854304,0.0,0.0,1
0.0,2679.4580454591314,0.0,0.0,1
0.0,2469.619194186983,0.0,0.0,1
0.0,2400.756560560609,0.0,0.0,1
0.0,2581.2377390128922,0.0,0.0,1
0.0,2850.0346077888844,0.0,0.0,1
0.0,3157.0638358017604,0.0,0.0,1
0.0,3074.507457356333,0.0,0.0,1
0.0,3082.6805832926702,0.0,0.0,1
0.0,2996.219513342975,0.0,0.0,1
0.0,2839.459744290597,0.0,0.0,1
0.0,2923.272691203956,0.0,0.0,1
0.0,2798.0065940980608,0.0,0.0,1
0.0,2840.617923359049,0.0,0.0,1
0.0,2817.9092632569464,0.0,0.0,1
0.0,2924.9725771807507,0.0,0.0,1
0.0,3000.920071851699,0.0,0.0,1
0.0,3107.620008763668,0.0,0.0,1
0.0,3225.972824051131,12.197139868676205,0.0,1
0.0,3133.472885899332,36.27334668341264,0.0,1
0.0,3039.499519085658,0.0,0.0,1
0.0,3110.2712080120955,0.0,0.0,1
0.0,2964.338685427274,39.80447966493612,0.0,1
0.0,2853.504506543864,0.0,0.0,1
0.0,2906.943775956811,0.0,0.0,1
0.0,3027.661514633355,92.71745310435442,0.0,1
0.0,2953.70511380357,0.0,0.0,1
0.0,2993.567738821056,149.65661373409418,0.0,1
0.0,3017.2093969273024,55.3079118990243,0.0,1
0.0,3022.8342169137245,116.52900570372442,0.0,1
0.0,2964.204182498077,76.3776275382368,0.0,1
0.0,2861.740081434613,120.85434345314242,0.0,1
0.0,2706.996767002075,5.954686023183314,0.0,1
0.0,2910.4511488949934,188.18764461744067,0.0,1
0.0,2834.9106268001647,166.20469899313872,0.0,1
0.0,2792.331057381051,207.047654339048,0.0,1
0.0,2710.736964619694,177.94642861184195,0.0,1
0.0,2667.599122787682,317.93291717058867,0.0,1
0.0,2522.983849287142,158.77537853151696,0.0,1
0.0,2525.770147280462,168.16207854556572,0.0,1
0.0,2472.899172630199,229.49160168910862,0.0,1
0.0,2416.449521658435,226.31748297140987,0.0,1
0.0,2300.866698434715,163.7389774652454,0.0,1
0.0,2291.0459560157424,167.84490047503104,0.0,1
0.0,2261.554196207217,206.7700938581152,0.0,1
0.0,2244.5055272647232,398.24252118113367,0.0,1
0.0,2073.0547013232103,171.79307099203055,0.0,1
0.0,2046.4747513598247,27.54576210877861,0.0,1
0.0,2175.266468043108,292.5685524008764,0.0,1
0.0,1912.827288555124,0.0,0.0,1
0.0,2012.0431940812707,165.3231492498772,0.0,1
0.0,1933.5280369242969,144.49651204829505,0.0,1
0.0,1998.3604596875766,231.1092998561932,0.0,1
0.0,1932.9909620144813,224.29210659200783,0.0,1
0.0,1791.9189327738975,81.7095173816786,0.0,1
0.0,1908.7873313395605,142.6820173403886,0.0,1
0.0,1811.6265417451,161.68772281745902,0.0,1
0.0,1802.3122722762664,163.56468565535272,0.0,1
0.0,1789.296930361773,178.58229943215287,0.0,1
0.0,1853.7202199626086,355.44551913039953,0.0,1
0.0,1810.9985569703617,140.7452312906253,0.0,1
0.0,1777.98879681173,152.54799815862145,0.0,1
0.0,1737.4846290263858,266.46407421629783,0.0,1
0.0,1717.1994119025635,108.54637996049708,0.0,1
0.0,1739.4635326332298,176.91030491867417,0.0,1
0.0,1757.971910388919,193.9923593582209,0.0,1
0.0,1866.2894095107224,222.07137266632455,0.0,1
0.0,1866.2022186780885,281.52729563420775,0.0,1
0.0,1865.1186227056332,278.44380077932755,0.0,1
0.0,1844.3883308738184,336.18341906290044,0.0,1
0.0,1847.9803084003934,411.7763512356249,0.0,1
0.0,1819.0119800403354,307.3840178001966,0.0,1
0.0,1685.254594273598,286.19726113398286,0.0,1
0.0,1791.5821973649568,224.0808406932913,0.0,1
0.0,1819.3593765803562,354.45484947322274,0.0,1
0.0,1720.831690668867,233.84530945094673,0.0,1
0.0,1731.201107867406,225.49388271126733,0.0,1
0.0,1757.425321015638,280.4302793056176,0.0,1
0.0,1765.1143927777252,229.46977899933879,0.0,1
0.0,1745.1850693120623,219.1488000048579,0.0,1
0.0,1784.036055851536,333.49553201426534,0.0,1
0.0,1759.5671449815054,165.95094618586734,0.0,1
0.0,1848.522602374624,373.60132739481065,0.0,1
0.0,1721.8465343021494,221.16688435401667,0.0,1
0.0,1718.4057234055624,253.71257228329915,0.0,1
0.0,1759.5016488329575,195.00542865108025,0.0,1
0.0,1531.8289708019122,239.88966393948883,0.0,1
0.0,1630.2186625697166,346.1564160656684,0.0,1
0.0,1642.864238511618,389.5678961120649,0.0,1
0.0,1450.3872008877502,201.84822119947566,0.0,1
0.0,1546.8130308874026,226.0978148111864,0.0,1
0.0,1651.6066461850705,328.50518208090824,0.0,1
0.0,1480.003230526694,259.30075743642084,0.0,1
0.0,1482.7381630141795,182.095447887802,0.0,1
0.0,1566.4903410350275,385.81403175204287,0.0,1
0.0,1579.8379037390646,359.77614995557093,0.0,1
0.0,1481.0215007671607,261.9184010025872,0.0,1
0.0,1544.3820373934916,360.8754399926837,0.0,1
0.0,1541.9085047779529,339.49866314219406,0.0,1
0.0,1480.6009246868564,283.63275697121946,0.0,1
0.0,1569.1153490996908,369.2580479424836,0.0,1
0.0,1489.7347932198188,358.8962443848352,0.0,1
0.0,1579.5187611889562,293.8978889719681,0.0,1
0.0,1510.1093950028933,298.98992269020835,0.0,1
0.0,1493.7953230114658,199.480203675283,0.0,1
0.0,1536.8343319500589,244.33161812730657,0.0,1
0.0,1538.7030523111853,351.5548790844232,0.0,1
0.0,1485.4240074604854,202.40667142602317,0.0,1
0.0,1558.3943798947907,228.4479251075967,0.0,1
0.0,1637.4067541119693,337.4470407576872,0.0,1
0.0,1666.5913506467887,458.8555223812468,58.860660392907754,1
0.0,1581.377920472076,299.52482976218977,0.0,1
0.0,1631.3230972495776,275.28928497938256,0.0,1
0.0,1671.1931271173673,371.33257624783323,0.0,1
0.0,1633.396466922662,255.95884157211498,0.0,1
0.0,1673.4770462364766,274.0940443379757,0.0,1
0.0,1741.5510501682818,345.3524094368518,0.0,1
0.0,1708.8045252373715,247.72005595499286,0.0,1
0.0,1824.5649952932479,434.6516246685654,0.0,1
0.0,1732.2221915295447,335.2235028813041,0.0,1
0.0,1845.4039050899853,440.07497501295717,0.0,1
0.0,1784.8686753682125,262.81975091892946,0.0,1
0.0,1757.3593425823624,276.27856597254504,0.0,1
0.0,1776.7995489702744,279.589766504912,0.0,1
0.0,1805.9908139054487,344.7504405903005,0.0,1
0.0,1742.3431141046506,335.0931719864369,0.0,1
0.0,1674.1419751813196,250.9074538949289,0.0,1
0.0,2148.814015423813,0.0,0.0,1
0.0,2187.5258559910058,0.0,0.0,1
0.0,2348.064607660458,0.0,0.0,1
0.0,2460.3064529216463,91.52598913728987,0.0,1
0.0,2313.758255913249,0.0,0.0,1
0.0,2323.1777841746757,0.0,0.0,1
0.0,2502.503563126832,0.0,0.0,1
0.0,2544.055269489388,0.0,0.0,1
0.0,2687.6387460495707,0.0,0.0,1
0.0,2778.900916000442,0.0,0.0,1
0.0,2687.116285769959,0.0,0.0,1
0.0,2614.301230608461,0.0,0.0,1
0.0,2859.224361405412,0.0,0.0,1
0.0,2832.470486363672,0.0,0.0,1
0.0,2779.6611117387397,0.0,0.0,1
0.0,2828.975779829797,0.0,0.0,1
0.0,2749.5059331836214,0.0,0.0,1
0.0,2708.890424056119,0.0,0.0,1
0.0,2826.615469330672,0.0,0.0,1
0.0,2798.672751827544,0.0,0.0,1
0.0,2763.4695997883,0.0,0.0,1
0.0,2971.529784471669,0.0,0.0,1
0.0,2759.832142444144,0.0,0.0,1
0.0,2466.50642125335,0.0,0.0,1
0.0,2471.8892298722353,0.0,0.0,1
0.0,2746.7070513628382,0.0,0.0,1
0.0,2870.4588537480986,0.0,0.0,1
0.0,3258.3656817772503,0.0,0.0,1
0.0,3109.7969288999248,0.0,0.0,1
0.0,3062.015066395229,0.0,0.0,1
0.0,2981.4055766763536,0.0,0.0,1
0.0,2900.4324573126696,0.0,0.0,1
0.0,2809.1543689900786,0.0,0.0,1
0.0,3003.250986592266,0.0,0.0,1
0.0,2812.630262247997,0.0,0.0,1
0.0,2848.4005438257227,0.0,0.0,1
0.0,2765.346052434065,0.0,0.0,1
0.0,2779.556536639505,0.0,0.0,1
0.0,3013.4518539249016,0.0,0.0,1
0.0,2955.982082959691,0.0,0.0,1
0.0,3113.8077386368104,0.0,0.0,1
0.0,2917.882180384183,0.0,0.0,1
0.0,2931.719822807573,0.0,0.0,1
0.0,2811.3046901694233,0.0,0.0,1
0.0,2680.577930942576,0.0,0.0,1
0.0,2678.669346358801,0.0,0.0,1
0.0,2708.392765874571,0.0,0.0,1
0.0,2682.3091941591397,0.0,0.0,1
0.0,2618.552953164862,0.0,0.0,1
0.0,2690.596596167651,0.0,0.0,1
0.0,2793.552735981939,0.0,0.0,1
0.0,2707.462369172973,0.0,0.0,1
0.0,2770.272016843503,0.0,0.0,1
0.0,2708.506951823003,0.0,0.0,1
0.0,2928.5799160493243,0.0,0.0,1
0.0,3020.9246518464524,87.77460846063852,0.0,1
0.0,3073.3701784564946,177.1508171417537,0.0,1
0.0,2958.1617335533806,56.643834656731045,0.0,1
0.0,2845.9902816965973,109.28838122719496,0.0,1
0.0,2790.8368692006866,155.10877563583782,0.0,1
0.0,2706.281134751355,92.67528547110341,0.0,1
0.0,2674.141255477997,155.87017517214022,0.0,1
0.0,2525.149362323389,0.0,0.0,1
0.0,2585.103331444318,199.9157528807616,0.0,1
0.0,2521.392402642429,152.00081422850022,0.0,1
0.0,2491.782090394282,216.05545535920868,0.0,1
0.0,2384.9031156262913,54.03971891426012,0.0,1
0.0,2379.354225200621,199.34299311547542,0.0,1
0.0,2281.9749490219892,78.35760819760303,0.0,1
0.0,2426.310370002049,116.61923962747944,0.0,1
0.0,2314.085166189541,164.83039410892147,0.0,1
0.0,2253.195769902891,121.94551270299473,0.0,1
0.0,2200.2019846849607,196.942805728974,0.0,1
0.0,2145.047992710607,125.79818397660402,0.0,1
0.0,2101.7838346220815,125.05244300814878,0.0,1
0.0,2094.040381936735,206.13037254142142,0.0,1
0.0,1992.5988916456085,180.40995291368046,0.0,1
0.0,1912.123650179265,194.722083451056,0.0,1
0.0,1835.3240054075427,101.14005473668448,0.0,1
0.0,1795.1420390817486,61.68198840666068,0.0,1
0.0,1788.044968407283,51.67602008656861,0.0,1
0.0,1758.995076991145,50.549177917306274,0.0,1
0.0,1746.9853401265414,90.76701461937334,0.0,1
0.0,1715.8693469828104,126.02351693294293,0.0,1
0.0,1713.9171570244625,68.70785518699142,0.0,1
0.0,1708.2795349683233,53.18909582383055,0.0,1
0.0,1765.2795853726584,164.17905842133163,0.0,1
0.0,1806.1270443960032,71.47987765475249,0.0,1
0.0,1777.1330861888275,163.93918677549632,0.0,1
0.0,1920.5855112985728,303.9347055209127,0.0,1
0.0,1839.4714323100693,266.41756665155134,0.0,1
0.0,1779.298890595465,241.63861745153443,0.0,1
0.0,1785.1434780198115,253.7013389630967,0.0,1
0.0,1781.0930816152982,317.26752885532306,0.0,1
0.0,1745.382432842306,297.83975298819803,0.0,1
0.0,1691.7148526726614,175.3333196143058,0.0,1
0.0,1733.2073366347029,191.70287784501616,0.0,1
0.0,1833.837793229332,263.36684885529013,0.0,1
0.0,1775.1301994633193,311.29828275009584,0.0,1
0.0,1831.2245008799407,387.80478326103804,48.03350668715308,1
0.0,1676.6114975146118,123.24540968122507,0.0,1
0.0,1791.646065401016,272.85605918744733,0.0,1
0.0,1806.8143851072034,367.0479128233071,0.0,1
0.0,1751.6876923681627,181.47753636375285,0.0,1
0.0,1719.6994258616658,214.6850576479016,0.0,1
0.0,1690.1270803427744,71.96397346928308,0.0,1
0.0,1749.5783399264465,295.7284662708816,0.0,1
0.0,1737.9905297496937,236.44970594649647,0.0,1
0.0,1782.4612928401739,341.79817101449197,0.0,1
0.0,1760.9949955672214,257.05473095034085,0.0,1
0.0,1666.8690694859217,191.35008253533056,0.0,1
0.0,1664.931209962802,203.743807863228,0.0,1
0.0,1649.578941803587,276.52628967912705,0.0,1
0.0,1661.3955125625796,407.08623520651116,0.0,1
0.0,1570.7728429875424,247.39765511977862,0.0,1
0.0,1573.1684464771085,217.03490454226485,0.0,1
0.0,1624.0148138371296,385.3993408520435,64.84364835283833,1
0.0,1623.8993370150918,370.9292767428797,0.0,1
0.0,1642.1659278910447,417.42638253696737,0.0,1
0.0,1617.7472646522006,253.2923438171861,0.0,1
0.0,1659.9918990266558,382.7350759938557,0.0,1
0.0,1588.2119435886075,366.1177426792298,0.0,1
0.0,1466.9555461456741,241.0923726222682,0.0,1
0.0,1589.5705159639015,259.5386447247932,0.0,1
0.0,1494.5250404239084,265.7627411912003,0.0,1
0.0,1573.6004267966002,340.9177055385682,0.0,1
0.0,1564.0826627271924,270.76283737071583,0.0,1
0.0,1467.5501187396146,205.3209217896881,0.0,1
0.0,1536.5365965983233,329.57426062534387,0.0,1
0.0,1651.8440093569532,395.15194121942335,0.0,1
0.0,1521.836315438545,327.03342841038904,0.0,1
0.0,1556.8794071202192,215.66828093656292,0.0,1
0.0,1572.6403356906942,258.38653775170457,0.0,1
0.0,1660.9909908015231,395.26728262031804,0.0,1
0.0,1617.8934322591324,316.12191347221943,0.0,1
0.0,1669.846983948165,309.64812871937306,0.0,1
0.0,1662.6095555793906,283.94401972152804,0.0,1
0.0,1658.440111035346,325.80532348250136,0.0,1
0.0,1783.9210138485005,387.87291293470184,0.0,1
0.0,1726.4619909487415,383.2481209815381,0.0,1
0.0,1719.1882366676487,358.63786159630496,0.0,1
0.0,1695.2995068135392,270.6295922151361,0.0,1
0.0,1732.436042414346,302.2471459476798,0.0,1
0.0,1732.944451356423,257.5413240281591,0.0,1
0.0,1707.7208843793208,300.1313847744061,0.0,1
0.0,1765.9762588806686,296.43478447316267,0.0,1
0.0,1723.0761679054367,198.85531281524223,0.0,1
0.0,1740.6629468781384,211.98101923076598,0.0,1
0.0,1787.7882515510464,267.1629676573702,0.0,1
0.0,1778.700398604208,360.2562369808923,0.0,1
0.0,2075.052307675679,28.892664422586414,0.0,1
0.0,2042.1153135119127,0.0,0.0,1
0.0,2231.232350353737,0.0,0.0,1
0.0,2422.563219587642,6.164076104235453,0.0,1
0.0,2381.709039726006,0.0,0.0,1
0.0,2300.950409647044,0.0,0.0,1
0.0,2395.776012409207,0.0,0.0,1
0.0,2399.6005197814693,0.0,0.0,1
0.0,2574.664290893576,0.0,0.0,1
0.0,2767.368902927797,0.0,0.0,1
0.0,2712.53480357128,0.0,0.0,1
0.0,2619.423304284885,0.0,0.0,1
0.0,2572.323911747191,0.0,0.0,1
0.0,2798.193687130799,0.0,0.0,1
0.0,2774.4867995858367,0.0,0.0,1
0.0,2589.041558738889,0.0,0.0,1
0.0,2683.317889746904,0.0,0.0,1
0.0,2877.3993972636754,0.0,0.0,1
0.0,2999.751490429643,0.0,0.0,1
0.0,2954.8049885770824,0.0,0.0,1
0.0,2916.093452861886,0.0,0.0,1
0.0,3058.465275189589,0.0,0.0,1
0.0,2755.12324546073,0.0,0.0,1
0.0,2487.456308273,0.0,0.0,1
0.0,2367.391879085079,0.0,0.0,1
0.0,2717.117669396545,0.0,0.0,1
0.0,3126.1347149312983,0.0,0.0,1
0.0,3200.0824187840035,0.0,0.0,1
0.0,3047.80990776586,0.0,0.0,1
0.0,3082.3742479186158,0.0,0.0,1
0.0,3069.974331257547,0.0,0.0,1
0.0,2865.5231761104774,0.0,0.0,1
0.0,2550.9050056925066,0.0,0.0,1
0.0,2792.1456957500177,0.0,0.0,1
0.0,2873.761129407558,0.0,0.0,1
0.0,3049.073796974594,0.0,0.0,1
0.0,2893.905814955633,0.0,0.0,1
0.0,2813.326250357723,0.0,0.0,1
0.0,3004.549987879218,0.0,0.0,1
0.0,3016.069177015873,0.0,0.0,1
0.0,3073.653490696265,31.46844033653125,0.0,1
0.0,2794.359070357281,0.0,0.0,1
0.0,2883.794918168507,0.0,0.0,1
0.0,2705.088920670347,0.0,0.0,1
0.0,2547.855024027533,0.0,0.0,1
0.0,2392.086003642863,0.0,0.0,1
0.0,2552.025827363077,0.0,0.0,1
0.0,2457.312188888601,0.0,0.0,1
0.0,2500.3739043280125,0.0,0.0,1
0.0,2447.5019426716767,0.0,0.0,1
0.0,2520.6919364109785,0.0,0.0,1
0.0,2474.943683838165,0.0,0.0,1
0.0,2589.380344888741,0.0,0.0,1
0.0,2761.6173669358836,0.0,0.0,1
0.0,2804.558724286968,0.0,0.0,1
0.0,2921.255733642244,40.98533637298607,0.0,1
0.0,2839.929132799892,0.0,0.0,1
0.0,2915.303117352841,133.94453775913178,0.0,1
0.0,2854.4356262881083,0.0,0.0,1
0.0,2920.89011101416,48.479332792751954,0.0,1
0.0,2860.1541843244786,56.15795560059936,0.0,1
0.0,2846.170215298126,111.45662876608196,0.0,1
0.0,2705.5559854107705,51.233246838265494,0.0,1
0.0,2647.5425050496483,80.1309002404786,0.0,1
0.0,2681.7160929840893,105.28966912293428,0.0,1
0.0,2695.163903292535,111.15890238661318,0.0,1
0.0,2553.9124415302867,115.71905478959287,0.0,1
0.0,2646.08586781587,229.70933710029172,0.0,1
0.0,2510.126342450267,76.81355702081204,0.0,1
0.0,2490.782253161876,162.84965905326175,0.0,1
0.0,2557.055846801239,225.8686029723121,0.0,1
0.0,2443.279459854949,218.23042112547245,0.0,1
0.0,2343.829326141872,98.27580393321915,0.0,1
0.0,2359.0693877730696,142.22610464760368,0.0,1
0.0,2200.4378888508886,118.68671933172304,0.0,1
0.0,2332.678997480684,291.97414312511813,0.0,1
0.0,2196.7491808492305,195.16385720186813,0.0,1
0.0,2149.486888561124,247.64628681714348,0.0,1
0.0,2101.1527929687545,208.10292699180744,0.0,1
0.0,1915.479126664561,79.84598623278147,0.0,1
0.0,1819.3262480127528,89.61830118697853,0.0,1
0.0,1940.27989802528,189.77710775241115,0.0,1
0.0,1782.0533876469697,104.72854153400482,0.0,1
0.0,1861.5310155676693,199.57158934952338,0.0,1
0.0,1746.4925139171105,110.34442814603287,0.0,1
0.0,1738.3191441311985,171.91970692914242,0.0,1
0.0,1722.878897987125,140.08203327273156,0.0,1
0.0,1807.8808501639319,219.0227894154598,0.0,1
0.0,1837.0249100212534,236.0363816196092,0.0,1
0.0,1825.8012262368213,284.16331607279545,0.0,1
0.0,1839.586500471715,227.21298205258407,0.0,1
0.0,1825.433453057266,256.76951439465927,0.0,1
0.0,1841.0786022738355,278.7762833744997,0.0,1
0.0,1757.2986747104644,174.3580574808673,0.0,1
0.0,1723.3510872060556,271.0017724414138,0.0,1
0.0,1778.2819584078748,246.75251529862453,0.0,1
0.0,1771.5167478692215,257.45391328029785,0.0,1
0.0,1830.4989093303607,342.33029293654096,0.0,1
0.0,1773.5114021102102,264.5944476229852,0.0,1
